district_id,district_name,area_total,rooms,floor,total_floors,is_top_floor,is_ground_floor,floor_ratio,area_per_room,building_type,repair_status,has_elevator,has_parking,has_balcony,price_usd,price_per_sqm,source,url
1,Мирзо-Улугбекский район,52.0,2,4,4,1,0,1.0,26.0,panel,euro,0,0,1,85000,1634.6,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-v-kirpichnoy-dome-podhodit-pod-ipoteku-ID4o8DR.html
9,Яшнабадский район,200.0,5,2,5,0,0,0.4,40.0,panel,euro,1,0,1,390000,1950.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartiry-v-gabuse-elbek-200m2-s-remontom-vtoroy-etazh-ID4fQWi.html
3,Мирабадский район,110.0,4,4,4,1,0,1.0,27.5,panel,euro,0,0,1,195000,1772.7,olx.uz,https://www.olx.uz/d/obyavlenie/4h-komnatnaya-kvartira-ul-mirabad-kafe-tochka-kunaeva-ID4nLYn.html
0,Юнусабадский район,83.0,3,5,10,0,0,0.5,27.67,new,euro,1,0,1,205000,2469.9,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-zhk-barokko-na-novomoskovskaya-yunusabadskiy-rayon-ID4ndYg.html
2,Яккасарайский район,100.0,3,12,12,1,0,1.0,33.33,new,euro,1,0,1,130000,1300.0,olx.uz,https://www.olx.uz/d/obyavlenie/zhk-grand-capital-yakkasaray-yuzhnyy-vokzal-dupleks-3-11-12-12-100mevro-ID4ojP8.html
2,Яккасарайский район,79.0,3,7,13,0,0,0.5385,26.33,new,euro,1,0,1,119500,1512.7,olx.uz,https://www.olx.uz/d/obyavlenie/yakkasaray-srochno-uspeyte-po-super-tsene-3h-kom-novostroyka-s-kadstrom-ID4oG1V.html
5,Чиланзарский район,40.0,1,3,9,0,0,0.3333,40.0,brick,without_repair,1,0,1,53000,1325.0,olx.uz,https://www.olx.uz/d/obyavlenie/1-3-9-novostroyka-40-m2-or-r-sohil-boyi-ID4oG1T.html
4,Шайхантахурский район,92.0,3,5,7,0,0,0.7143,30.67,brick,average,1,0,1,365000,3967.4,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-3-5-7-tashkent-siti-zhk-boulevard-residence-tashkent-city-remont-ID4ojP2.html
1,Мирзо-Улугбекский район,67.0,3,5,5,1,0,1.0,22.33,panel,euro,1,0,1,99000,1477.6,olx.uz,https://www.olx.uz/d/obyavlenie/srochnaya-prodazha-s-obstanovkoy-buz-bazar-3-5-5-edinoe-okno-ID4nFaa.html
2,Яккасарайский район,200.0,5,12,12,1,0,1.0,40.0,new,without_repair,1,0,1,190001,950.0,olx.uz,https://www.olx.uz/d/obyavlenie/haqiqiynovostroyka-5-kom-200m2-white-box-op-gai-glinka-ul-nukus-ID4gvif.html
2,Яккасарайский район,65.0,3,7,9,0,0,0.7778,21.67,brick,euro,1,0,1,111000,1707.7,olx.uz,https://www.olx.uz/d/obyavlenie/3-komnatnaya-kvartira-yakkasaray-rovd-ulitsa-babura-ID4ojOW.html
0,Юнусабадский район,40.0,2,11,14,0,0,0.7857,20.0,new,euro,1,0,1,130000,3250.0,olx.uz,https://www.olx.uz/d/obyavlenie/imperial-club-city-2hona-11-14-evro-40m2-meb-teh-or-r-oloy-ID4nGfp.html
1,Мирзо-Улугбекский район,48.0,2,4,4,1,0,1.0,24.0,panel,average,0,0,1,53000,1104.2,olx.uz,https://www.olx.uz/d/obyavlenie/arzon-narhda-kvartira-sotiladi-2-4-4-massiv-feruza-ID4nGfo.html
2,Яккасарайский район,90.0,3,7,8,0,0,0.875,30.0,brick,euro,1,0,1,215000,2388.9,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-3h-kom-kvartira-zhk-parisien-or-r-ul-mukimi-90m-ID4oFXr.html
0,Юнусабадский район,150.0,4,7,9,0,0,0.7778,37.5,brick,needs_repair,1,0,1,155000,1033.3,olx.uz,https://www.olx.uz/d/obyavlenie/zhk-chinabadchinabad-4-h-komnatnaya-kvartira-kirpichnyy-dom-150m2-ID4nGfj.html
4,Шайхантахурский район,45.0,2,12,12,1,0,1.0,22.5,new,euro,1,0,1,107000,2377.8,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-zhk-koh-ota-novastroyka-2-12-12-ID4oFPe.html
2,Яккасарайский район,92.0,3,7,8,0,0,0.875,30.67,brick,average,1,0,1,215000,2337.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-zhk-parisien-novostroyka-3-7-8-evroremont-92m2-mukimiy-ID4oFJ5.html
2,Яккасарайский район,42.0,2,13,16,0,0,0.8125,21.0,new,average,1,0,1,96000,2285.7,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-zhk-ozmakon-novostroyka-2-13-16-novyy-remont-42m2-uzbum-ID4oFOB.html
1,Мирзо-Улугбекский район,24.0,2,2,4,0,0,0.5,12.0,panel,average,0,0,1,33000,1375.0,olx.uz,https://www.olx.uz/d/obyavlenie/pradaets-kvartira-ID4oFNc.html
5,Чиланзарский район,26.0,1,1,4,0,1,0.25,26.0,panel,average,0,0,1,50200,1930.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-chilanzar-6-kvartal-1-1-4-ID4oFXm.html
5,Чиланзарский район,73.0,3,2,4,0,0,0.5,24.33,panel,euro,0,0,1,95000,1301.4,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-8-kvartalda-3-onali-svoy-ID4oFNK.html
2,Яккасарайский район,59.0,2,3,16,0,0,0.1875,29.5,new,euro,1,0,1,112000,1898.3,olx.uz,https://www.olx.uz/d/obyavlenie/shota-rustaveli-zhk-vegas-tower-2-3-16-evrorem-59mmeb-teh-ID4ojKD.html
0,Юнусабадский район,82.0,3,6,9,0,0,0.6667,27.33,brick,average,1,0,1,108000,1317.1,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-bodomzor-3-6-9-balkon-2-20-6-80-uluchshenka-ID4oFN1.html
4,Шайхантахурский район,94.0,3,2,3,0,0,0.6667,31.33,panel,euro,0,0,1,122000,1297.9,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-general-uzokov-3-2-3-mebel-tehnika-ID4ojKA.html
0,Юнусабадский район,84.0,3,1,6,0,1,0.1667,28.0,brick,euro,1,0,1,109000,1297.6,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-3-1-6-na-yunusabad-17-ob-p-84-m-kv-mozhno-pod-ipoteku-ID4nO3j.html
5,Чиланзарский район,42.0,1,2,5,0,0,0.4,42.0,panel,average,1,0,1,51500,1226.2,olx.uz,https://www.olx.uz/d/obyavlenie/chilanzar-23kv-1komnatnaya-42m2-balkon-26-prodaetsya-kvartira-ID4nGf5.html
1,Мирзо-Улугбекский район,85.0,2,17,18,0,0,0.9444,42.5,monolith,average,1,0,1,90000,1058.8,olx.uz,https://www.olx.uz/d/obyavlenie/85-m2-hamida-olimzhana-2-komnaty-ID4ojKv.html
2,Яккасарайский район,42.0,1,3,10,0,0,0.3,42.0,new,euro,1,0,1,64000,1523.8,olx.uz,https://www.olx.uz/d/obyavlenie/yakkasaray-uspeyte-po-super-tsene-1h-kom-novostroyka-s-kadastrom-42m2-ID4nGeZ.html
1,Мирзо-Улугбекский район,75.0,3,5,9,0,0,0.5556,25.0,brick,average,1,0,1,99000,1320.0,olx.uz,https://www.olx.uz/d/obyavlenie/vtorichka-3h-komn-75m2-parkentskiy-tenge-bank-ID4ojKs.html
5,Чиланзарский район,100.0,5,3,5,0,0,0.6,20.0,panel,euro,1,0,1,110000,1100.0,olx.uz,https://www.olx.uz/d/obyavlenie/5-honali-kvartira-sotiladi-uchtepa-algoritm-30kv-100m2-evroremont-ID4gQMB.html
5,Чиланзарский район,72.0,3,2,4,0,0,0.5,24.0,panel,euro,0,0,1,99500,1381.9,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-chilanzar-9kv-3v4-2-4-26-balkon-ID4nYyj.html
5,Чиланзарский район,56.0,2,5,5,1,0,1.0,28.0,panel,euro,1,0,1,67000,1196.4,olx.uz,https://www.olx.uz/d/obyavlenie/2-h-kom-kv-ru-chilonzar26-2-na6-i-2-na-3-balkon-shkola107-ID4omIu.html
0,Юнусабадский район,58.0,2,4,4,1,0,1.0,29.0,panel,average,0,0,1,68000,1172.4,olx.uz,https://www.olx.uz/d/obyavlenie/2-h-kom-kv-ra-yunusabad-3-orientir-mega-planet-bazar-ID4nM8U.html
5,Чиланзарский район,30.0,1,1,4,0,1,0.25,30.0,panel,average,0,0,1,56500,1883.3,olx.uz,https://www.olx.uz/d/obyavlenie/chilanzar-7-kvartal-1-komnatnaya-1-etazh-ID4oFVR.html
5,Чиланзарский район,42.0,1,3,5,0,0,0.6,42.0,panel,average,1,0,1,59800,1423.8,olx.uz,https://www.olx.uz/d/obyavlenie/1-kom-kv-ru-v-2h-chilonzar26-shkola107-bolshoy-balkon-ID4nTbW.html
5,Чиланзарский район,60.0,2,4,4,1,0,1.0,30.0,panel,euro,0,0,1,56500,941.7,olx.uz,https://www.olx.uz/d/obyavlenie/algoritm-2-4-4-qizil-sharq-ID4oFJE.html
4,Шайхантахурский район,70.0,3,2,4,0,0,0.5,23.33,panel,euro,0,0,1,95000,1357.1,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-8-kvartal-3-2-4-kirpich-2-6-balkon-ID4oFJB.html
5,Чиланзарский район,110.0,4,9,9,1,0,1.0,27.5,brick,euro,1,0,1,83500,759.1,olx.uz,https://www.olx.uz/d/obyavlenie/4-honali-kvartira-sotiladi-chilonzor-algoritm-110m2-kapital-remont-ID4dl3C.html
2,Яккасарайский район,90.0,2,4,12,0,0,0.3333,45.0,new,euro,1,0,1,110000,1222.2,olx.uz,https://www.olx.uz/d/obyavlenie/qushbegi-sohil-boyi-319-26-i-5-muz-shkoly-kushbegi-90m2-kvartira-evro-ID4nGev.html
4,Шайхантахурский район,215.0,4,3,8,0,0,0.375,53.75,brick,euro,1,0,1,359990,1674.4,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-jangoh-4kom-215m2-metro-gafura-gulyama-ganga-ts15-podklyuch-ID4nGeu.html
2,Яккасарайский район,60.0,2,9,9,1,0,1.0,30.0,brick,average,1,0,1,68000,1133.3,olx.uz,https://www.olx.uz/d/obyavlenie/yakkasaray-most-mukumi-or-r-bon-2-komnatnaya-9-iz-9-ploschad-60m2-ID4oFVB.html
5,Чиланзарский район,48.0,2,1,4,0,1,0.25,24.0,panel,average,0,0,1,64500,1343.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-chilanzar-8kv-2-1-4-ID4oFI5.html
9,Яшнабадский район,92.0,4,2,5,0,0,0.4,23.0,panel,euro,1,0,1,107000,1163.0,olx.uz,https://www.olx.uz/d/obyavlenie/tuzel-2-4-2-5-92-m2-ipoteka-mozhno-ID4oFI4.html
2,Яккасарайский район,80.0,3,6,7,0,0,0.8571,26.67,brick,euro,1,0,1,144000,1800.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-3h-kvartira-v-zhk-lafayetti-yakkasarayskiy-rayon-ID4nGek.html
4,Шайхантахурский район,70.0,3,5,5,1,0,1.0,23.33,panel,euro,1,0,1,70000,1000.0,olx.uz,https://www.olx.uz/d/obyavlenie/3-honali-kvartira-sotiladi-shayhontohur-ibn-sino-evroremont-70m2-ID4iUiH.html
0,Юнусабадский район,72.0,3,5,5,1,0,1.0,24.0,panel,average,1,0,1,77500,1076.4,olx.uz,https://www.olx.uz/d/obyavlenie/prodam-3-kom-yunusabad-15-kvartal-ID4oFVt.html
1,Мирзо-Улугбекский район,97.0,3,11,13,0,0,0.8462,32.33,new,average,1,0,1,250000,2577.3,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-zhk-darkhan-avenue-novostroyka-3-11-13-park-telman-97m2-ID4oFHJ.html
4,Шайхантахурский район,90.0,5,3,5,0,0,0.6,18.0,panel,average,1,0,1,133000,1477.8,olx.uz,https://www.olx.uz/d/obyavlenie/guncha-5-komnatnaya-srochno5-3-5-panel-komnat-razdelnye-s-uzel-ID4ojJP.html
9,Яшнабадский район,60.0,2,2,9,0,0,0.2222,30.0,brick,average,1,0,1,78000,1300.0,olx.uz,https://www.olx.uz/d/obyavlenie/vtorichka-2h-komn-60m2-parkentskiy-rynok-ID4ojJJ.html
5,Чиланзарский район,48.0,2,4,4,1,0,1.0,24.0,panel,euro,0,0,1,66500,1385.4,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-19kv-2xona-ID4nZDg.html
3,Мирабадский район,72.0,3,7,9,0,0,0.7778,24.0,brick,needs_repair,1,0,1,115000,1597.2,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-3h-kom-kvartira-orientir-metro-oybek-72m-ID4oFVp.html
11,Бектемирский район,69.0,4,5,10,0,0,0.5,17.25,new,euro,1,0,1,74000,1072.5,olx.uz,https://www.olx.uz/d/obyavlenie/4-h-komnatnaya-kvartira-69-kv-m-zhk-musaffo-maskan-vodnik-ul-rohat-ID4m6bG.html
0,Юнусабадский район,72.0,3,7,9,0,0,0.7778,24.0,brick,euro,1,0,1,140000,1944.4,olx.uz,https://www.olx.uz/d/obyavlenie/yunusabad-ulitsa-abulla-kadyri-3h-kom-s-remontom-uspeyte-po-super-tsene-ID4nGeb.html
5,Чиланзарский район,37.0,1,4,4,1,0,1.0,37.0,panel,average,0,0,1,52500,1418.9,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-chilanzar-16-kvartal-1-4-4-panel-1-5-6-ID4nGe7.html
0,Юнусабадский район,56.0,2,2,4,0,0,0.5,28.0,panel,average,0,0,1,70000,1250.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-kvartiry-badamzar-yunusabadskiy-bti-kadastr-ID4g0s5.html
11,Бектемирский район,50.0,2,7,10,0,0,0.7,25.0,new,euro,1,0,1,51000,1020.0,olx.uz,https://www.olx.uz/d/obyavlenie/2-h-komnatnaya-50-kv-m-7-etazh-51-000-s-remontom-i-mebelyu-vodnik-ID4krFC.html
1,Мирзо-Улугбекский район,54.0,2,18,25,0,0,0.72,27.0,monolith,average,1,0,1,139000,2574.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-zhk-akay-city-novostroyka-2-18-25-novyy-remont-54m2-darhanzhk-ID4oFG7.html
2,Яккасарайский район,105.0,3,4,12,0,0,0.3333,35.0,new,without_repair,1,0,1,183000,1742.9,olx.uz,https://www.olx.uz/d/obyavlenie/zhk-uzbegim-ul-babura-piramit-3-komn-4-12-105-m-korobka-skvoznaya-ID4ojJi.html
3,Мирабадский район,28.0,1,3,5,0,0,0.6,28.0,panel,average,1,0,1,38000,1357.1,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-mirabadskiy-rayon-koreyskiy-tsentr-ID4ohdY.html
0,Юнусабадский район,30.0,1,10,14,0,0,0.7143,30.0,new,euro,1,0,1,94000,3133.3,olx.uz,https://www.olx.uz/d/obyavlenie/zh-k-imperial-city-club-1-10-14-evro-lyuks-remont-30m2-s-mebelyu-i-tehn-ID4ojJf.html
5,Чиланзарский район,30.0,1,2,4,0,0,0.5,30.0,panel,average,0,0,1,54000,1800.0,olx.uz,https://www.olx.uz/d/obyavlenie/chilanzar-7kv-1-2-4-sport-tovar-mebel-tehnika-prodaetsya-kvartira-ID4nGdQ.html
2,Яккасарайский район,39.0,1,5,5,1,0,1.0,39.0,panel,needs_repair,1,0,1,45000,1153.8,olx.uz,https://www.olx.uz/d/obyavlenie/prodazha-bashlyk-1-5-5-uluchshenaya-planirovka-45-000u-e-start-ID4oA4U.html
5,Чиланзарский район,70.0,3,4,4,1,0,1.0,23.33,panel,euro,0,0,1,75000,1071.4,olx.uz,https://www.olx.uz/d/obyavlenie/3-honali-kapital-remont-kvartira-sotiladi-uchtepa-algoritm-77seriya-70kv-ID4mwII.html
2,Яккасарайский район,95.0,3,9,10,0,0,0.9,31.67,new,euro,1,0,1,155000,1631.6,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-3h-kvartira-v-zhk-city-mall-yakkasarayskiy-rayon-ID4nGdJ.html
5,Чиланзарский район,30.0,1,2,4,0,0,0.5,30.0,panel,average,0,0,1,53900,1796.7,olx.uz,https://www.olx.uz/d/obyavlenie/chilanzar-ul-mukimiy-orientir-uzgumya-ID4oFWT.html
1,Мирзо-Улугбекский район,37.0,1,4,4,1,0,1.0,37.0,panel,average,0,0,1,45000,1216.2,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-ipoteka-1v2-feruza-eko-bazar-ipoteka-ttz-2-ID4da76.html
1,Мирзо-Улугбекский район,57.3,2,8,10,0,0,0.8,28.64,new,without_repair,1,0,1,95000,1658.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2h-kom-kvartira-zhk-oz-mahal-or-r-novomoskovskaya-57-28m-ID4oFWL.html
4,Шайхантахурский район,99.0,3,14,15,0,0,0.9333,33.0,new,average,1,0,1,150000,1515.2,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-penthaus-zhk-park-city-labzak-ID4klxw.html
9,Яшнабадский район,33.0,1,5,7,0,0,0.7143,33.0,brick,euro,1,0,1,52000,1575.8,olx.uz,https://www.olx.uz/d/obyavlenie/yashnabad-1h-kom-novostroyka-s-kadastrom-metro-chkalov-po-super-lokatsiya-ID4nGdt.html
0,Юнусабадский район,74.0,3,4,10,0,0,0.4,24.67,new,euro,1,0,1,122000,1648.6,olx.uz,https://www.olx.uz/d/obyavlenie/yunusabad-11-3-4-10-mebel-tehnika-ID4hH8A.html
10,Сергелийский район,96.7,5,4,9,0,0,0.4444,19.34,brick,average,1,0,1,120000,1241.0,olx.uz,https://www.olx.uz/d/obyavlenie/5-honali-zur-lokatsiyali-ID4oFWw.html
10,Сергелийский район,49.0,2,5,9,0,0,0.5556,24.5,brick,euro,1,0,1,46500,949.0,olx.uz,https://www.olx.uz/d/obyavlenie/2-5-9-sergeli-3-byvshee-obschezhitie-kvartira-49-m-metro-turon-ID4deYv.html
1,Мирзо-Улугбекский район,140.0,4,2,4,0,0,0.5,35.0,panel,euro,0,0,1,252000,1800.0,olx.uz,https://www.olx.uz/d/obyavlenie/darhan-4h-komnatnaya-2-4-spetsplan-novyy-evroremont-tamara-hanum-ID4idRW.html
4,Шайхантахурский район,99.0,3,14,15,0,0,0.9333,33.0,new,average,1,0,1,150000,1515.2,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-penthaus-zhk-park-city-labzak-skidka-40-ID4fwba.html
2,Яккасарайский район,81.0,2,4,9,0,0,0.4444,40.5,brick,without_repair,1,0,1,116999,1444.4,olx.uz,https://www.olx.uz/d/obyavlenie/2-4-9-zhk-elegant-gai-glinka-nukusskaya-81m-remont70-116999-ID3Q9OA.html
3,Мирабадский район,30.0,1,5,16,0,0,0.3125,30.0,new,euro,1,0,1,66000,2200.0,olx.uz,https://www.olx.uz/d/obyavlenie/ozmakon-zhk-uzmakon-svoya-kadastr-est-ID4nrLg.html
3,Мирабадский район,48.0,2,2,9,0,0,0.2222,24.0,brick,euro,1,0,1,125000,2604.2,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodayu-kvartiru-ID4mDNC.html
5,Чиланзарский район,28.0,1,4,4,1,0,1.0,28.0,panel,average,0,0,1,57999,2071.4,olx.uz,https://www.olx.uz/d/obyavlenie/chilanzar-2-1-2-4-4-novyy-rem-meb-tehn-metro-mulugbek-8min-peshk-ID4o79F.html
0,Юнусабадский район,112.7,4,7,10,0,0,0.7,28.17,new,euro,1,0,1,210000,1863.7,olx.uz,https://www.olx.uz/d/obyavlenie/tsentr-tashkenta-zhk-nur-nur-tjm-4-7-10-minor-alayskiy-ts2-ts4-ID4maHw.html
1,Мирзо-Улугбекский район,48.0,2,4,4,1,0,1.0,24.0,panel,euro,0,0,1,72000,1500.0,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-m-v-yalangach-orentir-bazar-sherin-ID4ewTq.html
6,Алмазарский район,70.0,3,11,13,0,0,0.8462,23.33,new,euro,1,0,1,115000,1642.9,olx.uz,https://www.olx.uz/d/obyavlenie/premialnaya-3-komnatnaya-kvartira-v-olmazor-city-ukomplektovana-ID48cvt.html
0,Юнусабадский район,33.0,1,6,6,1,0,1.0,33.0,brick,euro,1,0,1,44900,1360.6,olx.uz,https://www.olx.uz/d/obyavlenie/premium-klassdagi-1-xonali-kvartira-sotiladi-ID4nVR9.html
1,Мирзо-Улугбекский район,122.0,4,4,6,0,0,0.6667,30.5,brick,euro,1,0,1,200000,1639.3,olx.uz,https://www.olx.uz/d/obyavlenie/unikalnyy-spetsplan-v-darhane-122-m-ot-sobstvennika-ID4jyNn.html
1,Мирзо-Улугбекский район,60.0,3,3,5,0,0,0.6,20.0,panel,euro,1,0,1,101000,1683.3,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-3-3-5-77-seriya-karasu-2-ID4b2L6.html
5,Чиланзарский район,50.0,2,1,4,0,1,0.25,25.0,panel,euro,0,0,1,72500,1450.0,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-sotiladi-chilonzor-12-2-1-4-ID4ojz6.html
3,Мирабадский район,153.0,4,2,12,0,0,0.1667,38.25,new,without_repair,1,0,1,185000,1209.2,olx.uz,https://www.olx.uz/d/obyavlenie/vtorichka-mirabad-4komn-2-12-or-r-ul-nukus-ID4nG2n.html
1,Мирзо-Улугбекский район,50.0,2,4,4,1,0,1.0,25.0,panel,euro,0,0,1,71900,1438.0,olx.uz,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-50m2-orr-ovir-2-4-4-kvartira-kirpich-mirzo-ulugbek-r-n-ID4mHjW.html
0,Юнусабадский район,70.0,2,1,4,0,1,0.25,35.0,panel,euro,0,0,1,225000,3214.3,olx.uz,https://www.olx.uz/d/obyavlenie/yunusabad-ts-6-70m-pervaya-liniya-evro-remont-ID4kRVt.html
0,Юнусабадский район,55.0,2,1,4,0,1,0.25,27.5,panel,euro,0,0,1,200000,3636.4,olx.uz,https://www.olx.uz/d/obyavlenie/yunusabad-ts-6-55m-pervaya-liniya-gotovyy-biznes-ID4kRWR.html
2,Яккасарайский район,30.0,1,8,10,0,0,0.8,30.0,new,euro,1,0,1,62000,2066.7,olx.uz,https://www.olx.uz/d/obyavlenie/yakkasaroy-shohzhahon-yangi-uy-hamma-sharoit-bor-ID4oFM1.html
5,Чиланзарский район,38.0,1,1,5,0,1,0.2,38.0,panel,euro,1,0,1,62000,1631.6,olx.uz,https://www.olx.uz/d/obyavlenie/chilonzor-9-kvartal-ID4nG2f.html
4,Шайхантахурский район,72.0,2,6,27,0,0,0.2222,36.0,monolith,euro,1,0,1,310000,4305.6,olx.uz,https://www.olx.uz/d/obyavlenie/zhk-nrg-u-tower-m-druzhba-narodov-2-komn-6-27-72-m-evroremont-meb-teh-ID4aor7.html
3,Мирабадский район,84.0,3,2,14,0,0,0.1429,28.0,new,euro,1,0,1,209900,2498.8,olx.uz,https://www.olx.uz/d/obyavlenie/ts1-84m2-zhk-infiniti-3-2-14-sadyk-azimova-novostroyka-s-kadastrom-ID4mHo0.html
1,Мирзо-Улугбекский район,84.0,3,3,4,0,0,0.75,28.0,panel,euro,0,0,1,135000,1607.1,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-prodayutsya-kvartira-ts-1-3-3-4-84m2-ID4o4UW.html
0,Юнусабадский район,37.0,1,3,5,0,0,0.6,37.0,panel,euro,1,0,1,55500,1500.0,olx.uz,https://www.olx.uz/d/obyavlenie/yunusabad15-1v2-3-5-balkon-1-5-6-38m2-or-r-metro-turkistan-ID4ojz0.html
9,Яшнабадский район,78.0,3,7,7,1,0,1.0,26.0,brick,euro,1,0,1,124900,1601.3,olx.uz,https://www.olx.uz/d/obyavlenie/mahtumkuli-78m2-3-7-7-zhk-poytaxt-residence-novostroyka-2-san-uzla-r-ID4mIru.html
1,Мирзо-Улугбекский район,63.0,2,2,4,0,0,0.5,31.5,panel,average,0,0,1,75000,1190.5,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-2-2-4-na-m-ve-feruza-orientir-ats-57-detskiy-sad-ID4irWN.html
4,Шайхантахурский район,60.0,3,3,5,0,0,0.6,20.0,panel,average,1,0,1,70000,1166.7,olx.uz,https://www.olx.uz/d/obyavlenie/sebzor-2v3-komnatnaya-srochno-ID4ojyR.html
10,Сергелийский район,35.0,2,2,4,0,0,0.5,17.5,panel,average,0,0,1,35000,1000.0,olx.uz,https://www.olx.uz/d/obyavlenie/2-2-4-massiv-5-byvshaya-obschezhitie-35kv-m-ID4fCZy.html
9,Яшнабадский район,154.0,5,9,10,0,0,0.9,30.8,new,euro,1,0,1,209900,1363.0,olx.uz,https://www.olx.uz/d/obyavlenie/mahtumkuli-154m2-dupleks-5-9-10-kvartira-3-san-uzla-kirpich-srochno-ID4mIsG.html
3,Мирабадский район,60.0,2,8,12,0,0,0.6667,30.0,new,euro,1,0,1,185000,3083.3,olx.uz,https://www.olx.uz/d/obyavlenie/zhk-parkwood-2h-komn-60m2-gospitalnyy-ID4ojyL.html
3,Мирабадский район,55.0,2,5,10,0,0,0.5,27.5,new,euro,1,0,1,270000,4909.1,olx.uz,https://www.olx.uz/d/obyavlenie/2-komnatnaya-kvartira-v-zhk-mirabad-avenue-evro-remont-ID4nYnP.html
9,Яшнабадский район,95.0,4,3,9,0,0,0.3333,23.75,brick,average,1,0,1,110000,1157.9,olx.uz,https://www.olx.uz/d/obyavlenie/4-3-9-tuzel3-ryadom-mechet-uluchshenoy-planirovki-balkon-2h6-ID4fTUU.html
2,Яккасарайский район,70.0,3,4,9,0,0,0.4444,23.33,brick,euro,1,0,1,113000,1614.3,olx.uz,https://www.olx.uz/d/obyavlenie/mahtumkuli-70m2-zhk-poytaht-rezidens-3-4-10-kadastr-est-kvartira-ID4mQIf.html
1,Мирзо-Улугбекский район,58.0,2,2,15,0,0,0.1333,29.0,new,without_repair,1,0,1,114000,1965.9,olx.uz,https://www.olx.uz/d/obyavlenie/srochno-gorit-korobka-regnum-plaza-57-99m2-ul-sayram-mirzoulugbek-ID4nG20.html
6,Алмазарский район,46.0,2,3,4,0,0,0.75,23.0,panel,average,0,0,1,52900,1150.0,olx.uz,https://www.olx.uz/d/obyavlenie/almazarskiy-r-n-park-pobedy-2-3-4-vozmozhno-ipoteka-ID4k27K.html
1,Мирзо-Улугбекский район,38.0,1,1,5,0,1,0.2,38.0,panel,average,1,0,1,52000,1368.4,olx.uz,https://www.olx.uz/d/obyavlenie/prodaetsya-1-1-5-na-m-ve-ahmad-yugnaki-orientir-120-shkola-ID4md4U.html
10,Сергелийский район,25.0,1,4,4,1,0,1.0,25.0,panel,average,0,0,1,36500,1460.0,olx.uz,https://www.olx.uz/d/obyavlenie/yashnabadskiy-rayon-risovyy-bazar-1-4-4-ID4hUWz.html
1,Мирзо-Улугбекский район,68.0,3,2,5,0,0,0.4,22.67,panel,euro,1,0,1,102000,1500.0,olx.uz,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-metro-buyyuk-ipak-yyuli-3-2-5-komnaty-razdelno-68m2-ID4mydv.html
5,Чиланзарский район,70.0,3,13,16,0,0,0.8125,23.33,new,average,1,0,1,70500,1007.1,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-sergeli-tower-up-70m2-prodaetsya-kvartira-ID4nYnG.html
3,Мирабадский район,150.0,4,7,9,0,0,0.7778,37.5,brick,euro,1,0,1,270000,1800.0,olx.uz,https://www.olx.uz/d/obyavlenie/novostroyka-mirabad-4komn-7-9-or-r-8-roddom-dream-house-i-milano-ID4nG1L.html
